scorer,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000,DLC_resnet50_Please_use_this_oneMay20shuffle1_200000
bodyparts,Shoulder,Shoulder,Shoulder,Elbow,Elbow,Elbow,Wrist,Wrist,Wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
93,880.5565185546875,365.22906494140625,0.9232555031776428,832.8695678710938,490.7799987792969,0.9124675989151001,897.9850463867188,639.0564575195312,0.8005387783050537
94,881.8780517578125,363.0989685058594,0.9313289523124695,833.1046752929688,491.1206970214844,0.9073416590690613,897.9193725585938,638.8925170898438,0.8140760660171509
95,881.9442749023438,362.73797607421875,0.9247604608535767,833.05029296875,490.8397521972656,0.9111825227737427,897.2222900390625,638.5665283203125,0.8237823843955994
96,881.5672607421875,362.5768737792969,0.9244050979614258,833.2675170898438,490.7729187011719,0.9156880378723145,896.7155151367188,638.337158203125,0.8397990465164185
97,881.3355102539062,362.4474792480469,0.9244388341903687,833.3233642578125,490.4638366699219,0.9102848768234253,896.163330078125,637.85009765625,0.8417335748672485
98,880.17236328125,364.6105041503906,0.9270318746566772,833.5704956054688,490.5956726074219,0.9069358110427856,895.6580200195312,638.0392456054688,0.8154329061508179
99,879.9412231445312,364.37335205078125,0.9269586801528931,833.626220703125,490.581298828125,0.9083034992218018,893.9893798828125,642.0094604492188,0.8011255860328674
100,879.741943359375,364.44244384765625,0.9347644448280334,833.8700561523438,490.78619384765625,0.9076884984970093,893.1672973632812,642.13720703125,0.8049025535583496
101,879.375732421875,364.51153564453125,0.9357547760009766,833.898193359375,490.98150634765625,0.9078418612480164,893.70556640625,642.7591552734375,0.7941638231277466
102,879.4388427734375,364.5030822753906,0.9368890523910522,833.991455078125,490.87261962890625,0.9079321622848511,892.90380859375,642.0722045898438,0.817476749420166
103,879.37646484375,364.5122375488281,0.937306821346283,834.3952026367188,491.3016052246094,0.9069805145263672,892.9805908203125,642.5768432617188,0.8022232055664062
104,879.504638671875,364.34552001953125,0.9393973350524902,834.7249145507812,491.494873046875,0.9069017767906189,893.30908203125,642.1089477539062,0.8083415031433105
105,879.8779907226562,364.4401550292969,0.9354944229125977,835.2438354492188,491.4710998535156,0.904718279838562,895.9052124023438,638.605712890625,0.8063573837280273
106,880.6922607421875,364.55767822265625,0.9266620874404907,835.7744750976562,491.5515441894531,0.9011133909225464,897.0182495117188,638.4963989257812,0.8185489177703857
107,881.1412963867188,364.40325927734375,0.9251759052276611,836.1920776367188,491.9297790527344,0.8967902660369873,898.0814819335938,638.7846069335938,0.8096123933792114
108,881.9056396484375,362.7374267578125,0.9287593364715576,836.8887329101562,492.3280029296875,0.8943190574645996,898.6625366210938,638.5531005859375,0.8084518909454346
109,881.9007568359375,362.83966064453125,0.9283758401870728,837.1592407226562,492.5921936035156,0.889944314956665,898.9415283203125,638.9818115234375,0.795868992805481
110,882.056396484375,363.50390625,0.9299825429916382,837.294677734375,492.6121826171875,0.8885242342948914,898.9916381835938,638.9478149414062,0.8028324842453003
111,881.61669921875,363.5730285644531,0.9307799339294434,837.435302734375,493.098876953125,0.881000816822052,898.3175659179688,638.7789916992188,0.8197935819625854
112,881.3713989257812,363.78582763671875,0.9296422004699707,837.385498046875,493.2104797363281,0.8793700337409973,897.7907104492188,638.9871215820312,0.80754154920578
113,880.3543701171875,365.3825378417969,0.9314130544662476,837.198974609375,492.9414367675781,0.8847696781158447,897.1343994140625,642.8217163085938,0.7842892408370972
114,880.2321166992188,365.70611572265625,0.9317605495452881,836.8538818359375,493.1708679199219,0.8890576958656311,896.682373046875,643.0761108398438,0.7865821123123169
115,879.9277954101562,365.3978576660156,0.93166184425354,836.57177734375,493.6898193359375,0.8865103721618652,897.075927734375,643.2470703125,0.7860742807388306
116,880.0162353515625,365.3236083984375,0.9324925541877747,836.2483520507812,493.5755920410156,0.8918232917785645,896.2061157226562,643.4757690429688,0.7814972400665283
117,879.8350219726562,365.1517333984375,0.9325141906738281,835.9019775390625,493.35711669921875,0.8938872814178467,896.856689453125,643.1192016601562,0.7920187711715698
118,879.730224609375,365.11712646484375,0.9336631298065186,835.9471435546875,493.2362365722656,0.891471803188324,896.3826293945312,642.8137817382812,0.7959595918655396
119,879.7564086914062,364.97637939453125,0.9344954490661621,835.963623046875,493.3859558105469,0.8905184268951416,897.3961791992188,639.0916137695312,0.808273434638977
120,880.0540161132812,364.77862548828125,0.9303555488586426,835.8391723632812,493.166015625,0.8935597538948059,897.861328125,638.9884643554688,0.8089808225631714
121,880.3949584960938,364.6343078613281,0.9289036989212036,836.119873046875,493.21124267578125,0.884765625,898.468017578125,638.8676147460938,0.8152155876159668
122,881.548583984375,361.94500732421875,0.9180669784545898,836.0735473632812,493.03558349609375,0.8890911340713501,898.9522705078125,638.7975463867188,0.8167464733123779
123,882.5070190429688,361.35308837890625,0.921619176864624,835.8833618164062,492.52752685546875,0.8953089714050293,899.648681640625,638.7607421875,0.8066582083702087
124,883.4363403320312,361.2101745605469,0.9328368902206421,835.6805419921875,491.42987060546875,0.9047673344612122,900.0670166015625,638.441650390625,0.8022497296333313
125,885.1453857421875,360.70965576171875,0.9285462498664856,836.0441284179688,491.4049987792969,0.9052181243896484,900.7935180664062,638.2374877929688,0.775306224822998
126,886.5521850585938,360.52276611328125,0.9167917966842651,836.274169921875,490.3418273925781,0.9066534042358398,904.0399780273438,637.468994140625,0.748604416847229
127,888.7561645507812,360.9877014160156,0.9004913568496704,836.4921264648438,489.9169616699219,0.9056703448295593,905.9014892578125,635.7504272460938,0.7735563516616821
128,888.7672119140625,361.1930236816406,0.9201844334602356,836.8746948242188,488.6565856933594,0.885793924331665,906.3868408203125,634.41015625,0.795644998550415
129,890.734619140625,359.10333251953125,0.9005239009857178,838.1858520507812,484.6707763671875,0.877326250076294,907.3753662109375,632.6947631835938,0.8209995031356812
130,893.0003662109375,358.1744079589844,0.905604362487793,838.8291015625,484.06756591796875,0.8503556251525879,907.4588012695312,631.9277954101562,0.8023754954338074
131,895.83642578125,357.0255432128906,0.9031846523284912,840.8265991210938,483.7569580078125,0.8520400524139404,906.7708129882812,631.4529418945312,0.7937963604927063
132,897.4969482421875,356.6945495605469,0.9306654930114746,841.7133178710938,483.4622802734375,0.8379929661750793,906.4002685546875,630.8562622070312,0.810894250869751
133,898.4141845703125,356.4372863769531,0.9188987016677856,842.6539306640625,483.5096435546875,0.8225579261779785,905.7955322265625,630.8906860351562,0.8120571374893188
134,899.7721557617188,355.980712890625,0.912186861038208,844.161865234375,483.02716064453125,0.8414648771286011,905.5517578125,631.0045166015625,0.8179742693901062
135,901.356689453125,355.8979797363281,0.9036080241203308,847.7683715820312,481.5820007324219,0.8536361455917358,904.3761596679688,631.236083984375,0.822016716003418
136,905.2686767578125,356.63055419921875,0.8826156854629517,848.5736694335938,481.72491455078125,0.8873091340065002,903.3639526367188,631.7850952148438,0.8040707111358643
137,906.8425903320312,356.7837219238281,0.8747780919075012,849.1992797851562,481.8100280761719,0.9000705480575562,901.7173461914062,634.67578125,0.8180712461471558
138,907.9249267578125,357.38140869140625,0.8827827572822571,850.498046875,482.1314697265625,0.8891398906707764,900.3120727539062,635.1212158203125,0.8220987319946289
139,911.4488525390625,357.3796081542969,0.8679288625717163,851.2921752929688,482.2940368652344,0.8985907435417175,897.5653076171875,636.1680297851562,0.8296613693237305
140,912.0359497070312,357.8481750488281,0.8777203559875488,851.850830078125,481.83355712890625,0.8994218111038208,896.17041015625,635.8562622070312,0.8478628396987915
141,912.826416015625,357.8400573730469,0.8868134021759033,852.3850708007812,482.72381591796875,0.8932394981384277,891.19775390625,635.95361328125,0.7797512412071228
142,913.279541015625,358.6241149902344,0.8808825016021729,852.9981689453125,482.6758117675781,0.8878194093704224,889.7326049804688,641.4552001953125,0.7784795165061951
143,914.0382080078125,359.2039489746094,0.869949221611023,853.8440551757812,482.3436279296875,0.8753894567489624,885.2262573242188,638.6801147460938,0.7639695405960083
144,915.4810791015625,361.2159423828125,0.8811655044555664,854.7911376953125,482.6133728027344,0.8565044403076172,885.4071044921875,642.3919677734375,0.7443584203720093
145,915.7236328125,361.5804443359375,0.8895570039749146,856.1243896484375,483.2459411621094,0.8346885442733765,885.1429443359375,642.2942504882812,0.7536474466323853
146,916.1002197265625,362.24810791015625,0.8868751525878906,857.274169921875,483.6101379394531,0.8449313640594482,885.3704833984375,642.1669311523438,0.7631925940513611
147,916.1441650390625,362.5782470703125,0.8896526098251343,858.5625610351562,483.650390625,0.8447273373603821,885.7965087890625,642.4821166992188,0.7542301416397095
148,915.7952270507812,362.84893798828125,0.8917303085327148,860.232177734375,483.7078552246094,0.8583045601844788,887.8081665039062,643.5146484375,0.758506715297699
149,916.11181640625,362.9980773925781,0.8952804803848267,861.6052856445312,483.0390930175781,0.8485934734344482,887.8408203125,643.5557250976562,0.7580540180206299
150,916.3148193359375,363.697998046875,0.894827127456665,864.5986328125,482.42138671875,0.8597195148468018,888.0809326171875,643.5501708984375,0.7585362195968628
151,915.7883911132812,364.1427917480469,0.8949146270751953,865.0792846679688,482.4347839355469,0.8728657364845276,888.1380615234375,643.51953125,0.7516025304794312
152,915.291748046875,364.5291748046875,0.907849907875061,865.1365966796875,482.2039794921875,0.876561164855957,888.271240234375,643.47412109375,0.7594238519668579
153,915.1768798828125,364.6988220214844,0.9117963314056396,865.2233276367188,482.42535400390625,0.8768109083175659,888.1740112304688,643.5230712890625,0.7566142082214355
154,915.0062255859375,364.71514892578125,0.9117578864097595,865.2987670898438,482.3642272949219,0.8743584752082825,885.78662109375,642.9066772460938,0.7529442310333252
155,915.108154296875,364.73883056640625,0.9112113118171692,865.6312866210938,482.34814453125,0.8694231510162354,888.153076171875,643.6135864257812,0.7580050826072693
156,915.4593505859375,364.4546203613281,0.9076719284057617,865.6569213867188,481.71881103515625,0.8721112608909607,885.7603759765625,642.5358276367188,0.747638463973999
157,915.6304931640625,363.79608154296875,0.9045381546020508,865.7213134765625,481.35565185546875,0.8761647939682007,885.7142944335938,642.3914794921875,0.7492609024047852
158,916.1149291992188,363.2817687988281,0.9017311334609985,866.18359375,480.6838073730469,0.8716723918914795,885.39453125,642.6619873046875,0.7509129047393799
159,916.041015625,362.5791931152344,0.8950779438018799,867.9713134765625,479.0942687988281,0.874222993850708,884.5501098632812,638.8565673828125,0.7550390958786011
160,916.4697875976562,362.3423767089844,0.8896121978759766,868.2108764648438,478.4033508300781,0.8832318186759949,884.6229858398438,638.326171875,0.7707403898239136
161,915.8634643554688,359.3876953125,0.8714989423751831,868.39111328125,478.0323486328125,0.8863386511802673,884.6240844726562,637.791015625,0.7947251796722412
162,916.4048461914062,358.2185974121094,0.8769300580024719,869.1637573242188,477.3494567871094,0.8899684548377991,884.26513671875,637.94287109375,0.8014826774597168
163,916.7476806640625,357.1603698730469,0.9000746607780457,869.3889770507812,476.6905822753906,0.9054317474365234,883.85302734375,637.6742553710938,0.8198516368865967
164,916.9263305664062,356.38739013671875,0.905735969543457,869.6494140625,475.649658203125,0.9064221382141113,883.7718505859375,637.4373168945312,0.8077274560928345
165,917.0557861328125,355.517333984375,0.9085919260978699,870.7263793945312,474.8984069824219,0.8861311078071594,883.867431640625,636.6604614257812,0.8314499855041504
166,917.4583129882812,354.9967956542969,0.9130417108535767,871.005126953125,473.8634948730469,0.85573410987854,883.60546875,636.4219970703125,0.8307793736457825
167,916.9921875,354.29461669921875,0.9141478538513184,873.5565185546875,470.441162109375,0.8335670232772827,883.7387084960938,635.8916625976562,0.8347115516662598
168,916.3705444335938,353.9908752441406,0.9178587198257446,873.8355102539062,469.9256896972656,0.831089437007904,883.9384765625,635.48583984375,0.8158929347991943
169,915.5401611328125,353.3763427734375,0.926885724067688,874.2073364257812,469.7374267578125,0.8293925523757935,883.489990234375,635.2540283203125,0.8225183486938477
170,914.8479614257812,353.15399169921875,0.9239405393600464,874.606201171875,469.6322326660156,0.8363654613494873,883.4588623046875,634.4708862304688,0.8190144300460815
