,level_0,,x,frame,index,treatment,cno,plexi_x,plexi_y,plexipixwidth,pixpermm,startframe,numframes,minframebef,peakframe,aroundpeakframes,fixind,goodbad,marker,rat,file,frame_md,time
2394,194,-202.19736840429155,12.609457449955304,194,14,excite,yes,1714,400,38,5.984251969,0,1000,354,410,200,0,good,Wrist,er3,grantprelim_week1_cam3_ratER3ExcitatorywithCNO_2022-02-09_11_47_42_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,194,0.776
2395,195,-202.0302631411475,12.534200245671508,195,14,excite,yes,1714,400,38,5.984251969,0,1000,354,410,200,0,good,Wrist,er3,grantprelim_week1_cam3_ratER3ExcitatorywithCNO_2022-02-09_11_47_42_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,195,0.78
2396,196,-201.86315787800345,12.435722644511236,196,14,excite,yes,1714,400,38,5.984251969,0,1000,354,410,200,0,good,Wrist,er3,grantprelim_week1_cam3_ratER3ExcitatorywithCNO_2022-02-09_11_47_42_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,196,0.784
2397,197,-201.6960526148594,12.366506823133655,197,14,excite,yes,1714,400,38,5.984251969,0,1000,354,410,200,0,good,Wrist,er3,grantprelim_week1_cam3_ratER3ExcitatorywithCNO_2022-02-09_11_47_42_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,197,0.788
2398,198,-201.52894735171537,12.360927808305787,198,14,excite,yes,1714,400,38,5.984251969,0,1000,354,410,200,0,good,Wrist,er3,grantprelim_week1_cam3_ratER3ExcitatorywithCNO_2022-02-09_11_47_42_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,198,0.792
2399,199,-201.36184208857134,12.381880561739177,199,14,excite,yes,1714,400,38,5.984251969,0,1000,354,410,200,0,good,Wrist,er3,grantprelim_week1_cam3_ratER3ExcitatorywithCNO_2022-02-09_11_47_42_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,199,0.796
2400,0,-232.44342103336325,-42.17516264984133,0,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,0,0.0
2401,1,-232.2763157702192,-42.762648890112686,1,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,1,0.004
2402,2,-232.10921050707518,-43.237721891332555,2,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,2,0.008
2403,3,-231.9421052439311,-43.638591615506094,3,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,3,0.012
2404,4,-231.77499998078707,-43.985677052917346,4,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,4,0.016
2405,5,-231.60789471764303,-44.25940915460277,5,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,5,0.02
2406,6,-231.440789454499,-44.37644607443785,6,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,6,0.024
2407,7,-231.27368419135496,-44.34383212608703,7,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,7,0.028
2408,8,-231.10657892821092,-44.14674773268571,8,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,8,0.032
2409,9,-230.93947366506686,-43.891836731601785,9,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,9,0.036
2410,10,-230.77236840192282,-43.53595270164054,10,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,10,0.04
2411,11,-230.60526313877878,-43.12093315436306,11,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,11,0.044
2412,12,-230.43815787563474,-42.708864603350435,12,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,12,0.048
2413,13,-230.2710526124907,-42.3332211375698,13,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,13,0.052
2414,14,-230.10394734934667,-41.99617520703648,14,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,14,0.056
2415,15,-229.9368420862026,-41.58995425230899,15,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,15,0.06
2416,16,-229.76973682305857,-41.16862474066799,16,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,16,0.064
2417,17,-229.60263155991453,-40.7265804591634,17,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,17,0.068
2418,18,-229.4355262967705,-40.247587528573284,18,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,18,0.072
2419,19,-229.26842103362645,-39.70893211704824,19,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,19,0.076
2420,20,-229.1013157704824,-39.162314455232625,20,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,20,0.08
2421,21,-228.93421050733835,-38.65440652091855,21,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,21,0.084
2422,22,-228.7671052441943,-38.17306775228385,22,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,22,0.088
2423,23,-228.59999998105027,-37.6924905310723,23,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,23,0.092
2424,24,-228.43289471790624,-37.25827930877759,24,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,24,0.096
2425,25,-228.2657894547622,-36.91249258170407,25,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,25,0.1
2426,26,-228.09868419161813,-36.54496775541701,26,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,26,0.104
2427,27,-227.9315789284741,-36.20001397083762,27,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,27,0.108
2428,28,-227.76447366533006,-35.85708304660103,28,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,28,0.112
2429,29,-227.59736840218602,-35.5904802527121,29,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,29,0.116
2430,30,-227.43026313904198,-35.34560195897552,30,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,30,0.12
2431,31,-227.26315787589792,-35.122798341215415,31,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,31,0.124
2432,32,-227.09605261275388,-35.06183035041217,32,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,32,0.128
2433,33,-226.92894734960984,-35.07049635211613,33,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,33,0.132
2434,34,-226.7618420864658,-35.166675711945736,34,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,34,0.136
2435,35,-226.59473682332177,-35.25090489680892,35,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,35,0.14
2436,36,-226.42763156017773,-35.3380476805188,36,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,36,0.144
2437,37,-226.26052629703366,-35.37941602447096,37,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,37,0.148
2438,38,-226.09342103388963,-35.35206491277674,38,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,38,0.152
2439,39,-225.9263157707456,-35.31068296976346,39,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,39,0.156
2440,40,-225.75921050760155,-35.28886667594845,40,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,40,0.16
2441,41,-225.5921052444575,-35.29019598417373,41,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,41,0.164
2442,42,-225.42499998131345,-35.32942927552877,42,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,42,0.168
2443,43,-225.2578947181694,-35.43640289012892,43,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,43,0.172
2444,44,-225.09078945502537,-35.6072172971957,44,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,44,0.176
2445,45,-224.92368419188134,-35.844272731018215,45,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,45,0.18
2446,46,-224.7565789287373,-36.0779249997934,46,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,46,0.184
2447,47,-224.58947366559326,-36.359122986038244,47,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,47,0.188
2448,48,-224.4223684024492,-36.693547697539096,48,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,48,0.192
2449,49,-224.25526313930516,-37.20079947715371,49,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,49,0.196
2450,50,-224.08815787616112,-37.79160388834034,50,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,50,0.2
2451,51,-223.92105261301708,-38.53839972996394,51,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,51,0.204
2452,52,-223.75394734987304,-39.48383025795747,52,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,52,0.208
2453,53,-223.586842086729,-40.66262407467719,53,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,53,0.212
2454,54,-223.41973682358494,-41.8732668925593,54,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,54,0.216
2455,55,-223.2526315604409,-43.00604828595153,55,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,55,0.22
2456,56,-223.08552629729687,-44.22317105646125,56,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,56,0.224
2457,57,-222.91842103415283,-45.31422713054673,57,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,57,0.228
2458,58,-222.7513157710088,-46.280974186858806,58,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,58,0.232
2459,59,-222.58421050786473,-46.98494318522423,59,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,59,0.236
2460,60,-222.4171052447207,-47.59721371440184,60,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,60,0.24
2461,61,-222.24999998157665,-47.997423884110646,61,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,61,0.244
2462,62,-222.0828947184326,-48.111207228570784,62,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,62,0.248
2463,63,-221.91578945528858,-47.93154323247477,63,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,63,0.252
2464,64,-221.74868419214454,-47.486952526773905,64,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,64,0.256
2465,65,-221.58157892900047,-46.934912239333386,65,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,65,0.26
2466,66,-221.41447366585643,-46.2793830967068,66,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,66,0.264
2467,67,-221.2473684027124,-45.65844996559051,67,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,67,0.268
2468,68,-221.08026313956836,-45.05648412498284,68,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,68,0.272
2469,69,-220.91315787642432,-44.67656715424268,69,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,69,0.276
2470,70,-220.74605261328026,-44.4345378638125,70,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,70,0.28
2471,71,-220.57894735013622,-44.35513294588461,71,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,71,0.284
2472,72,-220.41184208699218,-44.35915146844801,72,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,72,0.288
2473,73,-220.24473682384814,-44.2745517091691,73,15,control,no,1714,400,38,5.984251969,0,1000,383,423,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_42_21_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,73,0.292
