scorer,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000,DLC_resnet50_Rupert Reaching Videos_sampleOct3shuffle1_200000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
88,1349.681884765625,202.05459594726562,0.09140267968177795,1337.1934814453125,348.2801208496094,0.555425763130188,1402.6409912109375,429.4478454589844,0.39582180976867676
89,1402.7640380859375,429.58544921875,0.05564114451408386,1332.0159912109375,349.51495361328125,0.5172297954559326,1401.36572265625,435.6377868652344,0.377093106508255
90,1349.0947265625,210.83526611328125,0.06666195392608643,1332.49462890625,356.58099365234375,0.43877798318862915,1397.14990234375,435.3075256347656,0.37114402651786804
91,1400.07763671875,440.9853820800781,0.04008534550666809,1331.167724609375,363.0059509277344,0.36925482749938965,1388.5218505859375,437.03900146484375,0.39730775356292725
92,1399.5118408203125,440.96319580078125,0.028935641050338745,1330.0408935546875,364.51165771484375,0.45374795794487,1389.3759765625,444.562744140625,0.42762139439582825
93,1349.5037841796875,220.8114471435547,0.050570905208587646,1329.44775390625,365.6260681152344,0.4633922874927521,1386.954345703125,446.0956115722656,0.458147257566452
94,1347.7884521484375,226.1308135986328,0.029921770095825195,1329.1966552734375,366.1073303222656,0.3633671998977661,1386.8125,446.6934814453125,0.3637882471084595
95,1324.97021484375,256.66461181640625,0.05538123846054077,1329.1795654296875,371.8697204589844,0.3013595938682556,1386.522705078125,446.9518737792969,0.5154131650924683
96,1323.7996826171875,258.3316955566406,0.031881362199783325,1329.402587890625,376.47540283203125,0.34745973348617554,1385.644775390625,452.8766784667969,0.49708297848701477
97,1399.194580078125,456.06109619140625,0.026090919971466064,1329.2593994140625,377.7644958496094,0.4345013499259949,1386.4171142578125,447.9427490234375,0.47302576899528503
98,1391.9632568359375,457.0438537597656,0.03401821851730347,1329.7978515625,378.1382141113281,0.40873968601226807,1385.0106201171875,453.3707275390625,0.42576858401298523
99,1392.6619873046875,456.8906555175781,0.029658585786819458,1330.0782470703125,378.2239990234375,0.43694213032722473,1386.6651611328125,448.1581726074219,0.40157371759414673
100,1398.977783203125,455.6143798828125,0.02504900097846985,1329.540283203125,378.81829833984375,0.3621668517589569,1387.2088623046875,448.63043212890625,0.4527301490306854
101,1347.876708984375,227.16819763183594,0.04970976710319519,1329.901123046875,379.0423583984375,0.35905975103378296,1387.424560546875,448.6295166015625,0.3794998824596405
102,1342.575439453125,231.2803192138672,0.03240615129470825,1329.9364013671875,380.3674621582031,0.3765145242214203,1387.8505859375,448.41949462890625,0.37327128648757935
103,1392.6566162109375,455.7392883300781,0.023433208465576172,1330.154296875,379.86346435546875,0.39006221294403076,1387.606201171875,447.886474609375,0.31407904624938965
104,1347.2354736328125,229.72894287109375,0.02289929986000061,1329.41650390625,380.2811279296875,0.30756574869155884,1387.4940185546875,447.9383850097656,0.3368392586708069
105,1343.840576171875,233.20166015625,0.025306373834609985,1328.986572265625,380.6173095703125,0.36044639348983765,1385.4385986328125,454.8207092285156,0.3334844708442688
106,1343.3248291015625,235.5985565185547,0.04017290472984314,1329.3330078125,384.6807861328125,0.30171260237693787,1380.5272216796875,454.22625732421875,0.43533122539520264
107,1604.96826171875,120.63756561279297,0.06284350156784058,1326.4534912109375,380.4477844238281,0.31950223445892334,1611.114990234375,100.14591217041016,0.3914211690425873
108,1344.2181396484375,243.92405700683594,0.22122842073440552,1326.208251953125,381.0616760253906,0.3454916775226593,1380.00830078125,460.5030517578125,0.3872140049934387
109,1344.9530029296875,248.81178283691406,0.184406578540802,1324.5145263671875,386.4228210449219,0.3821471333503723,1380.1492919921875,466.1488342285156,0.32766759395599365
110,1342.2001953125,252.21725463867188,0.03729790449142456,1322.392822265625,381.5682373046875,0.3055441379547119,1379.346435546875,466.7413330078125,0.38855090737342834
111,1331.97216796875,256.13665771484375,0.11583662033081055,1320.108642578125,388.7922668457031,0.3506149649620056,1377.58203125,468.92620849609375,0.5721128582954407
112,1330.7398681640625,258.7965087890625,0.18771225214004517,1316.21142578125,394.3717956542969,0.23241552710533142,1377.3360595703125,471.2445983886719,0.42061105370521545
113,1333.395263671875,265.8084411621094,0.12692376971244812,1316.4029541015625,402.0746154785156,0.32814884185791016,1369.5999755859375,478.9115905761719,0.506533145904541
114,1332.165283203125,271.4501647949219,0.1560576856136322,1313.630126953125,407.2358093261719,0.30481064319610596,1366.216064453125,482.1518249511719,0.592366635799408
115,1331.0594482421875,276.08087158203125,0.2007260024547577,1310.5128173828125,409.7364501953125,0.28571075201034546,1364.596435546875,485.79913330078125,0.5360816121101379
116,1326.64404296875,279.9260559082031,0.10539072751998901,1308.962158203125,415.3681945800781,0.22898954153060913,1362.584716796875,497.771240234375,0.5755876302719116
117,1319.05517578125,281.0736389160156,0.10102793574333191,1305.4715576171875,412.8619384765625,0.3747071921825409,1354.7406005859375,495.616455078125,0.6118664741516113
118,1318.50439453125,289.2959899902344,0.07261499762535095,1301.95458984375,422.18084716796875,0.29290667176246643,1353.8658447265625,500.99658203125,0.5230194926261902
119,1315.4417724609375,293.92645263671875,0.27150094509124756,1298.3095703125,425.0826416015625,0.4779256284236908,1349.0087890625,509.1116027832031,0.51630038022995
120,1315.76171875,299.4545593261719,0.08542287349700928,1297.060791015625,426.8716125488281,0.3750058710575104,1351.876220703125,512.7721557617188,0.4463768005371094
121,1314.62353515625,305.8347473144531,0.1130518913269043,1293.2515869140625,433.0943298339844,0.4117806553840637,1350.561767578125,518.7261352539062,0.3018273711204529
122,1313.8216552734375,307.8769226074219,0.2846975326538086,1293.257080078125,439.681884765625,0.4189687669277191,1348.6793212890625,529.8184204101562,0.3356519341468811
123,1312.8441162109375,309.4283447265625,0.09879609942436218,1290.2725830078125,439.49530029296875,0.3776066303253174,1339.3455810546875,527.0281982421875,0.4488239288330078
124,1351.148681640625,536.4397583007812,0.05405646562576294,1288.7850341796875,441.2989501953125,0.39093053340911865,1346.701416015625,533.6489868164062,0.29568031430244446
125,1307.9588623046875,316.8490905761719,0.05113285779953003,1288.510009765625,448.5626220703125,0.3655937910079956,1347.0430908203125,538.4432983398438,0.25523245334625244
126,1310.046875,322.99609375,0.3218644857406616,1287.11083984375,449.3133239746094,0.4514554738998413,1339.2379150390625,541.7349243164062,0.2224762737751007
127,1309.47265625,322.202392578125,0.23355716466903687,1287.0621337890625,450.2610168457031,0.35720375180244446,1337.2750244140625,542.5865478515625,0.35522210597991943
128,1301.870849609375,321.42425537109375,0.14023208618164062,1287.732666015625,450.77069091796875,0.4036030173301697,1336.464111328125,543.2229614257812,0.3830304741859436
129,1308.8931884765625,324.3167419433594,0.13614371418952942,1287.4478759765625,451.1459655761719,0.45429444313049316,1336.0697021484375,544.1177978515625,0.33172938227653503
130,1297.9647216796875,321.81488037109375,0.07429638504981995,1288.28857421875,451.141357421875,0.44134601950645447,1336.997314453125,543.602294921875,0.33279141783714294
131,1313.5611572265625,325.526611328125,0.08785679936408997,1288.1641845703125,451.46844482421875,0.353718638420105,1337.0592041015625,543.6082763671875,0.3673204183578491
132,1296.6995849609375,327.9049987792969,0.051251351833343506,1290.4664306640625,450.9513854980469,0.38647451996803284,1338.593994140625,543.748046875,0.2552991807460785
133,1314.332275390625,332.62530517578125,0.15979260206222534,1290.8035888671875,453.93939208984375,0.33569419384002686,1667.459716796875,245.12799072265625,0.3266936242580414
134,1309.5738525390625,333.00604248046875,0.16833996772766113,1291.75,454.3905944824219,0.3741043210029602,1338.535400390625,543.7657470703125,0.2869855761528015
135,1312.442626953125,337.91961669921875,0.29275718331336975,1291.9444580078125,455.15155029296875,0.3218521475791931,1663.96484375,264.513427734375,0.35413914918899536
136,1314.6595458984375,339.73358154296875,0.39012038707733154,1292.6436767578125,456.356201171875,0.4057876169681549,1293.32958984375,447.889892578125,0.20063742995262146
137,1314.5364990234375,341.752197265625,0.4768945872783661,1291.8455810546875,458.4676513671875,0.3903559446334839,1664.547119140625,280.26025390625,0.47188425064086914
138,1309.4814453125,347.0531005859375,0.2078186273574829,1291.289306640625,463.8804931640625,0.4042130410671234,1346.1334228515625,557.3045043945312,0.21057355403900146
139,1310.9132080078125,353.21331787109375,0.2267691195011139,1290.683349609375,465.5162353515625,0.26112985610961914,1338.697021484375,558.3333740234375,0.3664308488368988
140,1311.8345947265625,354.02191162109375,0.4172605276107788,1287.505126953125,466.44586181640625,0.34758737683296204,1345.0208740234375,559.3294677734375,0.2054336965084076
141,1312.0823974609375,357.14813232421875,0.390863835811615,1287.5986328125,468.14324951171875,0.40306559205055237,1337.01806640625,560.1375732421875,0.27419501543045044
142,1297.73779296875,368.1472473144531,0.13866481184959412,1286.07958984375,473.5909118652344,0.45636895298957825,1347.2982177734375,571.7799682617188,0.25374776124954224
143,1298.7138671875,369.26910400390625,0.2030695378780365,1285.321533203125,476.9839782714844,0.46345826983451843,1339.204345703125,573.9187622070312,0.42076799273490906
144,1309.1485595703125,370.42462158203125,0.3798270523548126,1284.9259033203125,477.3025207519531,0.5770862698554993,1333.0977783203125,574.4393310546875,0.2790070176124573
145,1311.784423828125,371.7200927734375,0.3194003701210022,1283.8480224609375,482.9613952636719,0.4739699065685272,1331.9945068359375,576.1956176757812,0.4198472499847412
146,1540.82958984375,384.9945373535156,0.2769753932952881,1284.0751953125,483.35235595703125,0.5660257935523987,1347.672607421875,588.8236083984375,0.16765329241752625
147,1311.108154296875,378.78619384765625,0.1766168475151062,1281.6304931640625,491.6408386230469,0.4408165216445923,1331.392822265625,581.4515991210938,0.27164122462272644
148,1308.2244873046875,384.05230712890625,0.26292169094085693,1282.722412109375,493.1528015136719,0.5853211879730225,1337.7833251953125,590.2654418945312,0.18251565098762512
149,1309.4263916015625,385.5164794921875,0.4116452634334564,1283.01123046875,498.4421081542969,0.6041228771209717,1331.8397216796875,591.5798950195312,0.3665233850479126
150,1310.7991943359375,386.0286865234375,0.2730812430381775,1283.800537109375,493.758544921875,0.6056292057037354,1337.47900390625,597.3572387695312,0.2391437292098999
151,1311.6895751953125,387.9842834472656,0.3155333995819092,1281.951171875,504.90753173828125,0.5638614296913147,1347.260986328125,605.0234375,0.12731164693832397
152,1312.1318359375,390.57586669921875,0.15867269039154053,1282.952880859375,507.3854675292969,0.6338338851928711,1329.048828125,592.9622802734375,0.12080800533294678
153,1309.793701171875,394.7245178222656,0.4641621708869934,1283.828369140625,508.12091064453125,0.6730769276618958,1720.5406494140625,337.87530517578125,0.11690324544906616
154,1310.0787353515625,400.71142578125,0.5427847504615784,1285.239990234375,508.1776428222656,0.7210501432418823,1721.022216796875,339.5163269042969,0.5338751077651978
155,1312.061279296875,401.41168212890625,0.4457993507385254,1285.5753173828125,509.3747863769531,0.6823093891143799,1720.733642578125,339.2278137207031,0.7236795425415039
156,1312.9561767578125,402.49578857421875,0.5027318596839905,1287.9071044921875,509.3529968261719,0.6739385724067688,1720.3558349609375,338.6827392578125,0.6691704392433167
157,1312.6536865234375,404.0118408203125,0.6100412607192993,1287.103759765625,514.127685546875,0.633423924446106,1730.2918701171875,337.35791015625,0.5823280215263367
158,1312.58837890625,404.8212890625,0.625909686088562,1287.3736572265625,515.1710815429688,0.5030603408813477,1726.5997314453125,337.04638671875,0.3094901442527771
159,1312.8251953125,405.6002502441406,0.5791810154914856,1289.22021484375,523.0868530273438,0.5987781286239624,1352.09521484375,628.142578125,0.1959061324596405
160,1312.6153564453125,406.97662353515625,0.3900640904903412,1286.8939208984375,523.202392578125,0.5525516867637634,1353.2646484375,628.71533203125,0.1856868863105774
161,1312.3167724609375,416.1888427734375,0.26969286799430847,1289.5133056640625,524.1011352539062,0.6030479073524475,1352.844482421875,629.9025268554688,0.1793239414691925
162,1313.7042236328125,417.012939453125,0.35991817712783813,1290.171875,525.7753295898438,0.5868610143661499,1327.113525390625,624.8502807617188,0.1602209210395813
163,1324.954833984375,419.93841552734375,0.59894198179245,1287.9683837890625,528.97314453125,0.522972047328949,1326.9010009765625,625.40771484375,0.31742268800735474
